sentiment,review
1,I love this tea Spicy sweet  If your first pick in the chocolate aisle is the one with the hottest chili nibs this is your nocalorie alternativeHowever we must talk about the price on Amazon  Im searching the site because I first encountered the tea while on vacation in New York City  Fairway carries it for about half the price of listed here
1,I was looking for a hulless popcorn due to my diverticulitis boy do I miss popcorn and tried this based on the reviews I was disappointed that this has way to many hulls for ME the hulls do not disappear or get so small but the flavor of the popcorn is amazing very very tasty my family loves it so I will buy it again  We air popped it sprayed it with a little cooking oil and sprinkled some popcorn flavored seasoning butter  Hardly any calories but lots of taste  They are tiny when they pop so you really should not flood it with anything heavy or it will turn to mush
-1,I have no doubt that its very good But I bought the same package at GFS Foods for three bucks
-1,I ORDERED THESE CANDIES AND OF COURSE I WAS EXCITED BECAUSE I LOVE GINGER CANDIESBUT I FOUND THEM AT LEAST FIVE6SIX LOCAL STORES FOR WAY LESS THAT I PAID FOR THEM ON THIS SITEI WILL CERTAINLY DO MY PRICECHECK LOCALLY FOR CERTAIN ITEMS BEFORE I PURCHASE THEM ONLINE
-1,This stuff tastes like mushrooms to me and I hate mushrooms partially allergic I assume its the soy based product coming out in it since its vegan and doesnt use any other source of protein I gave it an extra star bumped up from 1 star since it does provide protein and thats essentially what I wanted I ended up returning it since it tastes horrible
-1,136 for 12 boxesIs this a rare itemThats 1133 a boxI think the item might be a bit overpriced
-1,Althouh I love Senseo coffees for the most part I didnt care for this one at all  It has a smokey burnt flavor to me that tastes like coffee thats been sitting out for hours  Plus I had the same problems others mentioned with torn pods that contaminated the rest of the bag and what a mess that was  I wont be buying this kind again
1,All I can say is try this wonderful tea  On a quiet fall winter spring afternoon a hot cup of this tea with the aroma floating through the room relaxes and changes the mood of the entire day to a curl up on the couch with some good music and open the window take in some fresh air and smile Goes great with cookies or eggs and cheese or just your pajamas or sweats and a comfy chair  This is the tea to take a break with or take a walk in the park with  Enjoy
1,Very impressed with the different cheese and how wonderful they tasted  I would order this and others as well  Thanks
-1,I bought this with serveral other teas because soda has gotten too expensive  We make tea by the gallon and then put them in the frig  This saves a lot of money as there are 9 people in our household  This tea does have a very nice flavor but you have to hunt for it Allinall I will not buy it again because it is just too weak
